supermercado,producto_nombre,nombre,precio_descuento,precio_normal,precio_por_unidad,unidad,descuentos,url,fecha_extraccion,id_link_producto,error_type,fecha,titulo
Carrefour,,Queso cremoso La Paulina x kg.,11990,11990,11990,1 K.,Ninguno,https://www.carrefour.com.ar/queso-cremoso-la-paulina-x-kg-647989/p,,2917,,2026-06-10,
,,Queso cremoso Puyehue horma x kg.,,,,,,https://www.carrefour.com.ar/queso-cremoso-puyehue-horma-x-kg/p,,2918,no_disponible,,Carrefour
Carrefour,,Queso cremoso Cremac x kg.,9990.00,12379,9990,1 K.,19%,https://www.carrefour.com.ar/queso-cremoso-cremac-x-kg-646568/p,,2919,,2026-06-10,
,,,,,,,,https://www.carrefour.com.ar/queso-cuartirolo-tremblay-x-kg/p,,2916,exception,,"Message: timeout: Timed out receiving message from renderer: 40.000
  (Session info: chrome=149.0.7827.54)
Stacktrace:
	chromedriver!GetHandleVerifier [0x7ff6cb333435+14875]
	chromedriver!GetHandleVerifier [0x7ff6cb333490+148d0]
	chromedriver!(No symbol) [0x7ff6cae8778d]
	chromedriver!(No symbol) [0x7ff6cae742c9]
	chromedriver!(No symbol) [0x7ff6cae73fb1]
	chromedriver!(No symbol) [0x7ff6cae71c67]
	chromedriver!(No symbol) [0x7ff6cae725bf]
	chromedriver!(No symbol) [0x7ff6cae81c8a]
	chromedriver!(No symbol) [0x7ff6cae988b7]
	chromedriver!(No symbol) [0x7ff6caea074a]
	chromedriver!(No symbol) [0x7ff6cae72d81]
	chromedriver!(No symbol) [0x7ff6cae985e5]
	chromedriver!(No symbol) [0x7ff6caf2e8be]
	chromedriver!(No symbol) [0x7ff6caed3eb0]
	chromedriver!(No symbol) [0x7ff6caed4e23]
	chromedriver!GetHandleVerifier [0x7ff6cb916c91+5f80d1]
	chromedriver!GetHandleVerifier [0x7ff6cb91101b+5f245b]
	chromedriver!GetHandleVerifier [0x7ff6cb936305+617745]
	chromedriver!GetHandleVerifier [0x7ff6cb3503ee+3182e]
	chromedriver!GetHandleVerifier [0x7ff6cb358b0c+39f4c]
	chromedriver!GetHandleVerifier [0x7ff6cb33cb04+1df44]
	chromedriver!GetHandleVerifier [0x7ff6cb33cc94+1e0d4]
	chromedriver!GetHandleVerifier [0x7ff6cb320997+1dd7]
	KERNEL32!BaseThreadInitThunk [0x7ff99f82e957+17]
	ntdll!RtlUserThreadStart [0x7ff9a0a4427c+2c]
"
Carrefour,,Queso cremoso Punta del Agua horma x kg.,14600,14600,14600,1 K.,Ninguno,https://www.carrefour.com.ar/queso-cremoso-punta-del-agua-horma-x-kg/p,,2920,,2026-06-10,
,,,,,,,,https://www.carrefour.com.ar/queso-cremoso-silvia-media-horma/p,,2921,404,,Carrefour - Las mejores ofertas en supermercados
,,Queso cremoso Sudamlac x kg,,,,,,https://www.carrefour.com.ar/queso-cremoso-sudamlac-x-kg-755753/p,,2922,no_disponible,,Carrefour
,,Queso cremoso horma Supercrem x kg.,,,,,,https://www.carrefour.com.ar/queso-cremoso-horma-supercrem-x-kg-61339/p,,2923,no_disponible,,Carrefour
Carrefour,,Queso cremoso Bulnez 300 grs,4000,4000,13333.33,1 K.,Ninguno,https://www.carrefour.com.ar/queso-cremoso-bulnez-300-grs-742624/p,,2924,,2026-06-10,
Carrefour,,Queso rallado reggianito La Serenísima sobre 35 g.,1829,1829,52257.14,1 K.,Ninguno,https://www.carrefour.com.ar/queso-rallado-reggianito-la-serenisima-sobre-35-g/p,,2926,,2026-06-10,
,,Alimento a base de queso rallado La quesera 100 g.,,,,,,https://www.carrefour.com.ar/alimento-a-base-de-queso-rallado-la-quesera-100-g-664368/p,,2927,no_disponible,,Carrefour
Carrefour,,Queso rallado Ilolay 1 u. x 40 g,1879,1879,46975,1 K.,Ninguno,https://www.carrefour.com.ar/queso-rallado-ilolay-1-u-x-40-g/p,,2928,,2026-06-10,
Carrefour,,Queso rallado Milkaut 40 g.,1559.25,2079,51975,1 K.,2do al 50% max 8 unidades combinable milkaut,https://www.carrefour.com.ar/queso-rallado-milkaut-40-g-744749/p,,2929,,2026-06-10,
,,Alimento a base de queso rallado Bulnez en sobre 40 g.,,,,,,https://www.carrefour.com.ar/alimento-a-base-de-queso-rallado-bulnez-en-sobre-40-g-740456/p,,2930,no_disponible,,Carrefour
,,Yogur bebible frutilla La SerenÍsima clásico 900 g.,,,,,,https://www.carrefour.com.ar/yogur-bebible-frutilla-la-serenisima-clasico-900-g-726990/p,,2931,no_disponible,,Carrefour
Carrefour,,Yogur bebible sachet manzana frutilla Activia 900 grs,6079,6079,6754.44,1 K.,Ninguno,https://www.carrefour.com.ar/yogur-bebible-sachet-manzana-frutilla-activia-900-grs-741420/p,,2933,,2026-06-10,
,,Yogur bebible Danonino sabor frutilla 900 grs,,,,,,https://www.carrefour.com.ar/yogur-bebible-danonino-sabor-frutilla-900-grs-747999/p,,2932,no_disponible,,Carrefour
Carrefour,,Yogur bebible entero de frutilla Gran Compra 900 g.,2719,2719,3021.11,1 K.,Ninguno,https://www.carrefour.com.ar/yogur-bebible-entero-de-frutilla-gran-compra-900-g-746403/p,,2935,,2026-06-10,
Carrefour,,Yogur entero Milkaut frutilla sachet 900 g.,4049,4049,4498.89,1 K.,Ninguno,https://www.carrefour.com.ar/yogur-entero-milkaut-frutilla-sachet-900-g/p,,2936,,2026-06-10,
Carrefour,,Aritos de cereal frutado Granix bolsa 130 g.,1549,1549,11915.38,1 K.,Ninguno,https://www.carrefour.com.ar/aritos-de-cereal-frutado-granix-bolsa-130-g-683267/p,,2938,,2026-06-10,
,,Yogur bebible Bulnez sabor frutilla 900 grs,,,,,,https://www.carrefour.com.ar/yogur-bebible-bulnez-sabor-frutilla-900-grs-754974/p,,2937,no_disponible,,Carrefour
Carrefour,,Copos de cereal Zucaritas de chocolate 240 g.,2749,2749,11454.17,1 K.,Ninguno,https://www.carrefour.com.ar/copos-de-cereal-zucaritas-de-chocolate-240-g-719200/p,,2939,,2026-06-10,
,,Trix cereal 230 grs,,,,,,https://www.carrefour.com.ar/trix-cereal-230-grs-700186/p,,2940,no_disponible,,Carrefour
Carrefour,,Aritos de cereal 3 Arroyos de avena y miel en bolsa 180 grs,1429,1429,7938.89,1 K.,Ninguno,https://www.carrefour.com.ar/aritos-de-cereal-3-arroyos-de-avena-y-miel-en-bolsa-180-grs-316589/p,,2941,,2026-06-10,
Carrefour,,Copos de maíz azucarados Skarchitos 500 g.,3499,3499,6998,1 K.,Ninguno,https://www.carrefour.com.ar/copos-de-maiz-azucarados-skarchitos-500-g/p,,2942,,2026-06-10,
,,Copos de maíz azucarados Skarchitos 240 g.,,,,,,https://www.carrefour.com.ar/copos-de-maiz-azucarados-skarchitos-240-g/p,,2943,no_disponible,,Carrefour
Carrefour,,Copos de maíz Zucaritas azucarados 240 g.,3199,3199,13329.17,1 K.,Ninguno,https://www.carrefour.com.ar/copos-de-maiz-zucaritas-azucarados-240-g-719204/p,,2944,,2026-06-10,
Carrefour,,Aritos de cereal 3 Arroyos frutado bolsa 160 g.,1459,1459,9118.75,1 K.,Ninguno,https://www.carrefour.com.ar/aritos-de-cereal-3-arroyos-frutado-bolsa-160-g-293235/p,,2946,,2026-06-10,
,,Nesquik cereal 210 grs,,,,,,https://www.carrefour.com.ar/nesquik-cereal-210-grs-721284/p,,2945,no_disponible,,Carrefour
Carrefour,,Copos de maíz 3 Arroyos azucarados bolsa 200 g.,1659,1659,8295,1 K.,Ninguno,https://www.carrefour.com.ar/copos-de-maiz-3-arroyos-azucarados-bolsa-200-g-183269/p,,2947,,2026-06-10,
Carrefour,,Dulce de leche Milkaut familiar en pote 400 g,4239,4239,10597.50,1 K.,Ninguno,https://www.carrefour.com.ar/dulce-de-leche-milkaut-familiar-en-pote-400-g-722429/p,,2948,,2026-06-10,
Carrefour,,Dulce de leche San Ignacio tradicional 400 g.,3619,3619,9047.50,1 K.,Ninguno,https://www.carrefour.com.ar/dulce-de-leche-san-ignacio-tradicional-400-g/p,,2950,,2026-06-10,
,,Dulce de leche Bulnez clásico 400 grs,,,,,,https://www.carrefour.com.ar/dulce-de-leche-bulnes-clasico-400-grs-753522/p,,2949,no_disponible,,Carrefour
,,Dulce de leche Santa clara 400 g.,,,,,,https://www.carrefour.com.ar/dulce-de-leche-santa-clara-400-g-722007/p,,2951,no_disponible,,Carrefour
,,Dulce de leche familiar Carrefour classic en pote 400 g.,,,,,,https://www.carrefour.com.ar/dulce-de-leche-familiar-carrefour-classic-en-pote-400-g-721485/p,,2952,no_disponible,,Dulce de leche familiar Carrefour classic en pote 400 g. - Carrefour
Carrefour,,Dulce de leche clásico La Serenísima 400 g.,2950,3933.33,9833.32,1 K.,2do al 50% max 8 unidades combinable la serenisima,https://www.carrefour.com.ar/dulce-de-leche-clasico-la-serenisima-400-g/p,,2954,,2026-06-10,
Carrefour,,Dulce de leche Ilolay clásico 400 g.,3589,3589,8972.50,1 K.,Ninguno,https://www.carrefour.com.ar/dulce-de-leche-ilolay-clasico-400-g/p,,2953,,2026-06-10,
Carrefour,,Huevos blancos Carrefour 12 u.,3542.40,3690,295.20,1 U.,Ninguno,https://www.carrefour.com.ar/huevos-blancos-carrefour-12-u-14743/p,,2955,,2026-06-10,
Carrefour,,Huevo blanco Carrefour maple x 30 uni,6965.70,7490,232.19,1 U.,Ninguno,https://www.carrefour.com.ar/huevo-blanco-carrefour-maple-x-30-uni/p,,2956,,2026-06-10,
Carrefour,,Huevos frescos blancos Carrefour 6 u.,1922.80,2090,320.47,1 U.,Ninguno,https://www.carrefour.com.ar/huevos-frescos-blancos-carrefour-6-u/p,,2957,,2026-06-10,
Carrefour,,Huevos frescos color Carrefour 6 u.,2222.70,2390,370.45,1 U.,Ninguno,https://www.carrefour.com.ar/huevos-frescos-color-carrefour-6-u/p,,2959,,2026-06-10,
,,Huevos color Carrefour 12 u.,,,,,,https://www.carrefour.com.ar/huevos-color-carrefour-12-u/p,,2958,no_disponible,,Huevos color Carrefour 12 u. - Carrefour
,,Huevo blanco Carnave cartón 6 u.,,,,,,https://www.carrefour.com.ar/huevo-blanco-carnave-carton-6-u/p,,2960,no_disponible,,Carrefour
,,Huevo color Carnave cartón 6 u.,,,,,,https://www.carrefour.com.ar/huevo-color-carnave-carton-6-u/p,,2961,no_disponible,,Carrefour
Carrefour,,Huevo blanco Avicola Santa Ana carton 6 uni,2500,2500,416.67,1 U.,Ninguno,https://www.carrefour.com.ar/huevo-blanco-avicola-santa-ana-carton-6-uni-432936/p,,2962,,2026-06-10,
,,Azúcar común Carrefour classic tipo A en bolsa 1 kg.,,,,,,https://www.carrefour.com.ar/azucar-comun-carrefour-classic-tipo-a-en-bolsa-1-kg-723266/p,,2963,no_disponible,,Azúcar común Carrefour classic tipo A en bolsa 1 kg. - Carrefour
Carrefour,,Azúcar Ledesma molida superior bolsa 1 kg.,1569,1569,1569,1 K.,Ninguno,https://www.carrefour.com.ar/azucar-ledesma-molida-superior-bolsa-1-kg/p,,2964,,2026-06-10,
Carrefour,,Edulcorante líquido Hileret con stevia 200 cc.,5939,5939,29695,1 L.,Ninguno,https://www.carrefour.com.ar/edulcorante-liquido-hileret-con-stevia-200-cc/p,,2966,,2026-06-10,
,,Azúcar comun tipo A Bella vista 1 kg.,,,,,,https://www.carrefour.com.ar/azucar-comun-tipo-a-bella-vista-1-kg-421740/p,,2965,no_disponible,,Carrefour
Carrefour,,Edulcorante líquido Hileret con sacarina pet 500 cc.,5025,5025,10050,1 L.,Ninguno,https://www.carrefour.com.ar/edulcorante-liquido-hileret-con-sacarina-pet-500-cc-681729/p,,2967,,2026-06-10,
Carrefour,,Edulcorante líquido con sacarina Hileret pet 250 cc.,2969,2969,11876,1 L.,Ninguno,https://www.carrefour.com.ar/edulcorante-liquido-con-sacarina-hileret-pet-250-cc-681727/p,,2968,,2026-06-10,
Carrefour,,Edulcorante líquido con stevia Carrefour Classic 500 ml,2331,2590,4662,1 K.,Ninguno,https://www.carrefour.com.ar/edulcorante-liquido-con-stevia-carrefour-classic-500-ml-672949/p,,2969,,2026-06-10,
Carrefour,,Edulcorante líquido Chuker clásico 400 g,5210,5210,13025,1 K.,Ninguno,https://www.carrefour.com.ar/edulcorante-liquido-chuker-clasico-400-g-719370/p,,2970,,2026-06-10,
Carrefour,,Edulcorante líquido clásico Bulnez 500 cc.,2992,2992,5984,1 L.,Ninguno,https://www.carrefour.com.ar/edulcorante-liquido-clasico-bulnez-500-cc-741593/p,,2972,,2026-06-10,
,,Edulcorante líquido Carrefour Classic con stevia 250 ml,,,,,,https://www.carrefour.com.ar/edulcorante-liquido-carrefour-classic-con-stevia-250-ml-661992/p,,2971,no_disponible,,Carrefour
Carrefour,,Sal fina Celusal paquete 500 g.,1559,1559,3118,1 K.,Ninguno,https://www.carrefour.com.ar/sal-fina-celusal-paquete-500-g/p,,2973,,2026-06-10,
Carrefour,,Sal fina Bulnez en bolsa 500 g.,988,988,1976,1 K.,Ninguno,https://www.carrefour.com.ar/sal-fina-bulnez-en-bolsa-500-g-737473/p,,2974,,2026-06-10,
Carrefour,,Sal fina Dos Anclas en paquete 500 grs,749.25,999,1998,1 K.,2do al 50% max 8 unidades combinable dos anclas,https://www.carrefour.com.ar/sal-fina-dos-anclas-en-paquete-500-grs-624066/p,,2975,,2026-06-10,
Carrefour,,Sal fina Dos Estrellas 500 g.,779,779,1558,1 K.,Ninguno,https://www.carrefour.com.ar/sal-fina-dos-estrellas-500-g/p,,2977,,2026-06-10,
Carrefour,,Mayonesa Natura 475 g.,3039,3039,6078,1 L.,Ninguno,https://www.carrefour.com.ar/mayonesa-natura-475-g/p,,2978,,2026-06-10,
Carrefour,,Mayonesa Clásica Hellmanns sin tacc doypack 475 g.,2889,2889,6082.11,1 K.,Ninguno,https://www.carrefour.com.ar/mayonesa-clasica-hellmanns-sin-tacc-doypack-475-g-694755/p,,2979,,2026-06-10,
Carrefour,,Mayonesa Natura 950 g.,5959,5959,5959,1 L.,Ninguno,https://www.carrefour.com.ar/mayonesa-natura-950-g/p,,2980,,2026-06-10,
Carrefour,,Mayonesa Natura 237 g.,1549,1549,6196,1 L.,Ninguno,https://www.carrefour.com.ar/mayonesa-natura-237-g/p,,2981,,2026-06-10,
,,Mayonesa d´ Fiesta 500 cc.,,,,,,https://www.carrefour.com.ar/mayonesa-d-fiesta-500-cc-722817/p,,2982,no_disponible,,Carrefour
Carrefour,,Mayonesa Heinz con jugo de limón 350 g.,2609,2609,7454.29,1 K.,Ninguno,https://www.carrefour.com.ar/mayonesa-heinz-con-jugo-de-limon-350-g-21980/p,,2983,,2026-06-10,
Carrefour,,Mayonesa clásica Hellmanns sin tacc doypack 950 g.,6329,6329,6662.11,1 K.,Ninguno,https://www.carrefour.com.ar/mayonesa-clasica-hellmann-s-sin-tacc-doypack-950-g-694756/p,,2984,,2026-06-10,
Carrefour,,Mayonesa Dánica dp 500 g.,2159,2159,4318,1 K.,Ninguno,https://www.carrefour.com.ar/mayonesa-danica-dp-500-g-722816/p,,2985,,2026-06-10,
,,,,,,,,https://www.carrefour.com.ar/mayonesa-fiesta-1-kg-721945/p,,2986,404,,Carrefour - Las mejores ofertas en supermercados
Carrefour,,Mayonesa Cañuelas 500 cc.,2439,2439,4878,1 K.,Ninguno,https://www.carrefour.com.ar/mayonesa-canuelas-500-cc-730347/p,,2987,,2026-06-10,
Carrefour,,Mayonesa Dánica dp 250 cc.,1089,1089,4356,1 K.,Ninguno,https://www.carrefour.com.ar/mayonesa-danica-dp-250-cc-722815/p,,2988,,2026-06-10,
Carrefour,,Mayonesa Cañuelas 250 cc.,1329,1329,5316,1 K.,Ninguno,https://www.carrefour.com.ar/mayonesa-canuelas-250-cc-730346/p,,2989,,2026-06-10,
Carrefour,,Mayonesa Dánica 1 kg.,4279,4279,4279,1 K.,Ninguno,https://www.carrefour.com.ar/mayonesa-danica-1-kg-721947/p,,2990,,2026-06-10,
Carrefour,,Mayonesa Heinz limón 200 g.,1605,1605,8025,1 K.,Ninguno,https://www.carrefour.com.ar/mayonesa-heinz-limon-200-g/p,,2991,,2026-06-10,
Carrefour,,Vinagre de alcohol Carrefour classic 500 cc.,1094.80,1190,2189.60,1 L.,Ninguno,https://www.carrefour.com.ar/vinagre-de-alcohol-carrefour-classic-500-cc/p,,2993,,2026-06-10,
,,Vinagre de alcohol Bulnez 500 ml,,,,,,https://www.carrefour.com.ar/vinagre-de-alcohol-bulnez-500-ml-761713/p,,2992,no_disponible,,Vinagre de alcohol Bulnez 500 ml - Carrefour
Carrefour,,Vinagre de alcohol Menoyo pet 250 g.,1145,1145,4580,1 L.,Ninguno,https://www.carrefour.com.ar/vinagre-de-alcohol-menoyo-pet-250-g-585328/p,,2994,,2026-06-10,
Carrefour,,Vinagre de alcohol Alcazar 500 cc.,1209,1209,2418,1 L.,Ninguno,https://www.carrefour.com.ar/vinagre-de-alcohol-alcazar-500-cc/p,,2995,,2026-06-10,
Carrefour,,Vinagre de alcohol Carrefour classic 1 l.,1395,1550,1395,1 L.,Ninguno,https://www.carrefour.com.ar/vinagre-de-alcohol-carrefour-classic-1-l/p,,2996,,2026-06-10,
Carrefour,,Vinagre de alcohol Casalta clásica 500 cc.,981.75,1309,2618,1 L.,2do al 50% max 8 unidades combinable casalta,https://www.carrefour.com.ar/vinagre-de-alcohol-casalta-clasica-500-cc/p,,2998,,2026-06-10,
Carrefour,,Vinagre de alcohol Favinco sin tacc 500 cc.,1289,1289,2578,1 L.,Ninguno,https://www.carrefour.com.ar/vinagre-de-alcohol-favinco-sin-tacc-500-cc-703276/p,,2997,,2026-06-10,
,,,,,,,,https://www.carrefour.com.ar/vinagre-de-alcohol-alcazar-1-l/p,,2999,404,,Carrefour - Las mejores ofertas en supermercados
Carrefour,,Vinagre de vino Bulnez en botella 500 cc.,1472,1472,2944,1 L.,Ninguno,https://www.carrefour.com.ar/vinagre-de-vino-bulnez-en-botella-500-cc-740972/p,,3000,,2026-06-10,
Carrefour,,Caldo Knorr de verdura deshidratado 12 cubos,2840,2840,24912.28,1 K.,Ninguno,https://www.carrefour.com.ar/caldo-knorr-de-verdura-deshidratado-12-cubos-737145/p,,3001,,2026-06-10,
Carrefour,,Caldo de Verdura Maggi 12 uni,1409.25,1879,16482.46,1 K.,2do al 50% max 8 unidades combinable maggi,https://www.carrefour.com.ar/caldo-de-verdura-maggi-12-uni-687516/p,,3002,,2026-06-10,
Carrefour,,Caldo Knorr de gallina deshidratado 12 cubos.,2849,2849,24991.23,1 K.,Ninguno,https://www.carrefour.com.ar/caldo-knorr-de-gallina-deshidratado-12-cubos-737144/p,,3003,,2026-06-10,
,,Caldo de verduras Carrefour classic caja 12 u.,,,,,,https://www.carrefour.com.ar/caldo-de-verduras-carrefour-classic-caja-12-u/p,,3004,no_disponible,,Caldo de verduras Carrefour classic caja 12 u. - Carrefour
Carrefour,,Caldo de Gallina Maggi 12 uni,1409.25,1879,16482.46,1 K.,2do al 50% max 8 unidades combinable maggi,https://www.carrefour.com.ar/caldo-de-gallina-maggi-12-uni-698050/p,,3005,,2026-06-10,
Carrefour,,Caldo de carne Knorr en cubos 12 uni,2849,2849,29677.08,1 K.,Ninguno,https://www.carrefour.com.ar/caldo-de-carne-knorr-en-cubos-12-uni-737143/p,,3006,,2026-06-10,
Carrefour,,Caldo de verdura Bulnez 6 uni,594,594,10421.05,1 K.,Ninguno,https://www.carrefour.com.ar/caldo-de-verdura-bulnez-6-uni-746512/p,,3007,,2026-06-10,
Carrefour,,Caldo de gallina Carrefour classic en cubos 12 u.,1264.90,1390,11095.61,1 K.,Ninguno,https://www.carrefour.com.ar/caldo-de-gallina-carrefour-classic-en-cubos-12-u/p,,3008,,2026-06-10,
Carrefour,,Caldo de carne Carrefour classic deshidratado 12 u.,1264.90,1390,11095.61,1 K.,Ninguno,https://www.carrefour.com.ar/caldo-de-carne-carrefour-classic-deshidratado-12-u/p,,3010,,2026-06-10,
,,Maggi Caldo de Carne Menos Sodio 12 uni,,,,,,https://www.carrefour.com.ar/maggi-caldo-de-carne-menos-sodio-12-uni-723124/p,,3009,no_disponible,,Carrefour
Carrefour,,Caldo de gallina Bulnez 6 uni,594,594,10421.05,1 K.,Ninguno,https://www.carrefour.com.ar/caldo-de-gallina-bulnez-6-uni-746514/p,,3011,,2026-06-10,
Carrefour,,Caldo de Verdura Maggi 6 uni,816.75,1089,19105.26,1 K.,2do al 50% max 8 unidades combinable maggi,https://www.carrefour.com.ar/clado-de-verdura-maggi-6-uni-694602/p,,3012,,2026-06-10,
Carrefour,,Caldo de Carne Maggi 12 uni,1413.75,1885,16535.09,1 K.,2do al 50% max 8 unidades combinable maggi,https://www.carrefour.com.ar/caldo-de-carne-maggi-12-uni-692993/p,,3014,,2026-06-10,
Carrefour,,Caldo sabor carne Bulnez 6 uni,594,594,10421.05,1 K.,Ninguno,https://www.carrefour.com.ar/caldo-sabor-carne-bulnez-6-uni-746511/p,,3013,,2026-06-10,
,,,,,,,,https://www.carrefour.com.ar/caldo-knorr-de-verdura-deshidratado-6-cubos-737150/p,,3016,404,,Carrefour
Carrefour,,Caldo de Gallina Maggi 6 uni,816.75,1089,19105.26,1 K.,2do al 50% max 8 unidades combinable maggi,https://www.carrefour.com.ar/caldo-de-gallina-maggi-6-uni-694601/p,,3015,,2026-06-10,
Carrefour,,Puré de tomate Carrefour classic 520 g.,683.10,759,1313.65,1 K.,Ninguno,https://www.carrefour.com.ar/pure-de-tomate-carrefour-classic-520-g/p,,3017,,2026-06-10,
Carrefour,,Puré de tomate Arcor brik 520 g.,846.75,1129,2171.15,1 K.,2do al 50% max 8 unidades combinable arcor,https://www.carrefour.com.ar/pure-de-tomate-arcor-brik-520-g-739689/p,,3018,,2026-06-10,
Carrefour,,Puré de tomates Bulnez 520 g.,721,721,1386.54,1 K.,Ninguno,https://www.carrefour.com.ar/pure-de-tomates-bulnez-520-g-739397/p,,3019,,2026-06-10,
Carrefour,,Puré de tomate Salsati 520 g.,1269,1269,2440.38,1 K.,Ninguno,https://www.carrefour.com.ar/pure-de-tomate-salsati-520-g/p,,3020,,2026-06-10,
Carrefour,,Puré de tomate Corper sin gluten 520 grs,990,990,1903.85,1 K.,Ninguno,https://www.carrefour.com.ar/pure-de-tomate-corper-sin-gluten-520-grs-759891/p,,3021,,2026-06-10,
,,Pure de tomates Alco 520 g.,,,,,,https://www.carrefour.com.ar/pure-de-tomates-alco-520-g/p,,3022,no_disponible,,Carrefour
Carrefour,,Arvejas secas remojadas Carrefour classic en lata 300 g.,631.01,709,2103.37,1 K.,Ninguno,https://www.carrefour.com.ar/arvejas-secas-remojadas-carrefour-classic-en-lata-300-g-731395/p,,3024,,2026-06-10,
,,Puré de tomate Doña Pupa tetra 520 g.,,,,,,https://www.carrefour.com.ar/pure-de-tomate-dona-pupa-tetra-520-g/p,,3023,no_disponible,,Carrefour
Carrefour,,Arvejas secas remojadas Inalpa lata 300 g.,899,899,2996.67,1 K.,Ninguno,https://www.carrefour.com.ar/arvejas-secas-remojadas-inalpa-lata-300-g-695916/p,,3025,,2026-06-10,
Carrefour,,Arvejas secas remojadas Bulnez en lata 300 g.,644,644,2146.67,1 K.,Ninguno,https://www.carrefour.com.ar/arvejas-secas-remojadas-bulnez-en-lata-300-g-740152/p,,3026,,2026-06-10,
Carrefour,,Arvejas secas remojadas Carrefour classic sin sal 300 g.,725.88,789,2419.60,1 K.,Ninguno,https://www.carrefour.com.ar/arvejas-secas-remojadas-carrefour-classic-sin-sal-300-g-731397/p,,3027,,2026-06-10,
Carrefour,,Lentejas Albor 500 grs,2190,2190,4380,1 K.,Ninguno,https://www.carrefour.com.ar/lentejas-albor-500-grs-271300/p,,3028,,2026-06-10,
,,Lentejas secas Bulnez 400 grs,,,,,,https://www.carrefour.com.ar/lentejas-secas-bulnez-400-grs-760491/p,,3029,no_disponible,,Lentejas secas Bulnez 400 grs - Carrefour
Carrefour,,Lentejas Carrefour Classic 400 g.,1462.80,1590,3657,1 K.,Ninguno,https://www.carrefour.com.ar/lentejas-carrefour-classic-400-g-738618/p,,3030,,2026-06-10,
Carrefour,,Mermelada BC La Campagnola durazno 390 g.,3849,3849,9869.23,1 K.,Ninguno,https://www.carrefour.com.ar/mermelada-bc-la-campagnola-durazno-390-g/p,,3031,,2026-06-10,
Carrefour,,Mermelada BC La Campagnola frutilla 390 g.,4819,4819,12356.41,1 K.,Ninguno,https://www.carrefour.com.ar/mermelada-bc-la-campagnola-frutilla-390-g/p,,3032,,2026-06-10,
Carrefour,,Mermelada Carrefour Classic durazno 454 g.,2873.70,3090,6329.74,1 K.,Ninguno,https://www.carrefour.com.ar/mermelada-carrefour-classic-durazno-454-g/p,,3034,,2026-06-10,
Carrefour,,Mermelada Arcor de durazno 454 g.,3129,3129,6892.07,1 K.,Ninguno,https://www.carrefour.com.ar/mermelada-arcor-de-durazno-454-g/p,,3033,,2026-06-10,
Carrefour,,Mermelada light Carrefour Classic durazno 390 grs,2873.70,3090,7368.46,1 K.,Ninguno,https://www.carrefour.com.ar/mermelada-light-carrefour-classic-durazno-390-grs-29582/p,,3036,,2026-06-10,
Carrefour,,Mermelada de frutilla Arcor 454 g.,4149,4149,9138.77,1 K.,Ninguno,https://www.carrefour.com.ar/mermelada-de-frutilla-arcor-454-g/p,,3035,,2026-06-10,
Carrefour,,Mermelada de frutilla La Campagnola 454 g.,5129,5129,11297.36,1 K.,Ninguno,https://www.carrefour.com.ar/mermelada-de-frutilla-la-campagnola-454-g/p,,3037,,2026-06-10,
Carrefour,,Mermelada BC La Campagnola de naranja 390 g.,3929,3929,10074.36,1 K.,Ninguno,https://www.carrefour.com.ar/mermelada-bc-la-campagnola-de-naranja-390-g-691479/p,,3038,,2026-06-10,
Carrefour,,Mermelada de ciruela Carrefour Classic 454 g.,2873.70,3090,6329.74,1 K.,Ninguno,https://www.carrefour.com.ar/mermelada-de-ciruela-carrefour-classic-454-g/p,,3039,,2026-06-10,
Carrefour,,Mermelada de frambuesa BC La Campagnola 390 grs,5255,5255,13474.36,1 K.,Ninguno,https://www.carrefour.com.ar/mermelada-de-frambuesa-bc-la-campagnola-390-grs-754231/p,,3040,,2026-06-10,
Carrefour,,Mermelada Arcor de ciruela 454 g.,3099,3099,6825.99,1 K.,Ninguno,https://www.carrefour.com.ar/mermelada-arcor-de-ciruela-454-g-684409/p,,3041,,2026-06-10,
Carrefour,,Mermelada Carrefour Classic frutilla 454 grs,2966.70,3190,6534.58,1 K.,Ninguno,https://www.carrefour.com.ar/mermelada-carrefour-classic-frutilla-454-grs-629266/p,,3042,,2026-06-10,
Carrefour,,Mermelada La Campagnola de durazno 454 g.,3729,3729,8213.66,1 K.,Ninguno,https://www.carrefour.com.ar/mermelada-la-campagnola-de-durazno-454-g/p,,3044,,2026-06-10,
Carrefour,,Mermelada de naranja Arcor 454 g.,3099,3099,6825.99,1 K.,Ninguno,https://www.carrefour.com.ar/mermelada-de-naranja-arcor-454-g/p,,3045,,2026-06-10,
Carrefour,,Mermelada Arcor de damasco 454 g.,3099,3099,6825.99,1 K.,Ninguno,https://www.carrefour.com.ar/mermelada-arcor-de-damasco-454-g-684410/p,,3047,,2026-06-10,
,,Mermelada Carrefour Classic de frutos rojos 454 g.,,,,,,https://www.carrefour.com.ar/mermelada-carrefour-classic-de-frutos-rojos-454-g-739421/p,,3046,no_disponible,,Mermelada Carrefour Classic de frutos rojos 454 g. - Carrefour
Carrefour,,Mermelada de ciruela La Campagnola 454 g.,3729,3729,8213.66,1 K.,Ninguno,https://www.carrefour.com.ar/mermelada-de-ciruela-la-campagnola-454-g/p,,3048,,2026-06-10,
