supermercado,producto_nombre,nombre,precio_descuento,precio_normal,precio_por_unidad,unidad,descuentos,url,fecha_extraccion,id_link_producto,error_type,fecha,titulo
Dia,Queso Cremoso La Paulina x Kg.,Queso Cremoso La Paulina x Kg.,16110.0,16110.0,,,,https://diaonline.supermercadosdia.com.ar/queso-cremoso-la-paulina-x-kg-90181/p,2026-06-12 13:04:49,2261,,,
Dia,Queso Cremoso Vacalin 400 Gr.,Queso Cremoso Vacalin 400 Gr.,4990.0,6224.0,,,,https://diaonline.supermercadosdia.com.ar/queso-cremoso-vacalin-400-gr-150653/p,2026-06-12 13:04:51,2263,,,
Dia,Queso Cremoso Silvia x Kg.,Queso Cremoso Silvia x Kg.,15880.0,15880.0,,,,https://diaonline.supermercadosdia.com.ar/queso-cremoso-silvia-x-kg-226999/p,2026-06-12 13:04:51,2262,,,
Dia,Alimento a base de Queso OPI 120 Gr.,Alimento a base de Queso OPI 120 Gr.,2490.0,2490.0,,,,https://diaonline.supermercadosdia.com.ar/alimento-a-base-de-queso-opi-120-gr-160417/p,2026-06-12 13:04:51,2264,,,
Dia,Queso Rallado Tregar 120 Gr.,Queso Rallado Tregar 120 Gr.,5539.0,5539.0,,,,https://diaonline.supermercadosdia.com.ar/queso-rallado-tregar-120-gr-273713/p,2026-06-12 13:04:54,2265,,,
Dia,Yogur Entero Milkaut Sachet Sabor Frutilla 900 Gr.,Yogur Entero Milkaut Sachet Sabor Frutilla 900 Gr.,4405.0,4405.0,,,,https://diaonline.supermercadosdia.com.ar/yogur-entero-milkaut-sachet-sabor-frutilla-900-gr-12747/p,2026-06-12 13:04:55,2268,,,
Dia,Queso Rallado La Paulina 150 Gr.,Queso Rallado La Paulina 150 Gr.,5979.0,5979.0,,,,https://diaonline.supermercadosdia.com.ar/queso-rallado-la-paulina-150-gr-59263/p,2026-06-12 13:04:55,2266,,,
Dia,Queso Rallado DIA 150 Gr.,Queso Rallado DIA 150 Gr.,4590.0,5450.0,,,,https://diaonline.supermercadosdia.com.ar/queso-rallado-dia-150-gr-24449/p,2026-06-12 13:04:55,2267,,,
Dia,Yogur Bebible Sabor Frutilla Ser 900 Gr.,Yogur Bebible Sabor Frutilla Ser 900 Gr.,5885.0,5885.0,,,,https://diaonline.supermercadosdia.com.ar/yogur-bebible-sabor-frutilla-ser-900-gr-45119/p,2026-06-12 13:04:58,2269,,,
Dia,Yogur Bebible Frutilla Dia 900 Gr.,Yogur Bebible Frutilla Dia 900 Gr.,2630.0,2630.0,,,,https://diaonline.supermercadosdia.com.ar/yogur-bebible-frutilla-dia-900-gr-162806/p,2026-06-12 13:05:00,2270,,,
Dia,Yogur Bebible Frutilla Gran Compra 900 Gr.,Yogur Bebible Frutilla Gran Compra 900 Gr.,3225.0,3225.0,,,,https://diaonline.supermercadosdia.com.ar/yogur-bebible-frutilla-gran-compra-900-gr-34119/p,2026-06-12 13:05:00,2271,,,
Dia,Trix Cereal X 230 Gr.,Trix Cereal X 230 Gr.,4730.0,6310.0,,,,https://diaonline.supermercadosdia.com.ar/trix-cereal-x-230-gr-274282/p,2026-06-12 13:05:00,2272,,,
Dia,Cereales de Maíz 3 Arroyos 400 Gr.,Cereales de Maíz 3 Arroyos 400 Gr.,2216.0,2216.0,,,,https://diaonline.supermercadosdia.com.ar/cereales-de-maiz-3-arroyos-400-gr-272851/p,2026-06-12 13:05:02,2273,,,
Dia,Nesquik Cereal X 210 Gr.,Nesquik Cereal X 210 Gr.,4730.0,6310.0,,,,https://diaonline.supermercadosdia.com.ar/nesquik-cereal-x-210-gr-163400/p,2026-06-12 13:05:04,2276,,,
Dia,Cereal Azucarado DIA Chocolate Semiamargo 200 Gr.,Cereal Azucarado DIA Chocolate Semiamargo 200 Gr.,3070.0,3415.0,,,,https://diaonline.supermercadosdia.com.ar/cereal-azucarado-dia-chocolate-semiamargo-200-gr-118297/p,2026-06-12 13:05:05,2274,,,
Dia,Cereal Zucaritas 240 Gr.,Cereal Zucaritas 240 Gr.,3194.0,3194.0,,,,https://diaonline.supermercadosdia.com.ar/cereal-zucaritas-240-gr-15599/p,2026-06-12 13:05:05,2275,,,
Dia,Dulce de Leche Dia 400 Gr.,Dulce de Leche Dia 400 Gr.,2690.0,2690.0,,,,https://diaonline.supermercadosdia.com.ar/dulce-de-leche-dia-400-gr-104723/p,2026-06-12 13:05:06,2277,,,
Dia,Dulce de Leche DIA 1 Kg.,Dulce de Leche DIA 1 Kg.,6500.0,6500.0,,,,https://diaonline.supermercadosdia.com.ar/dulce-de-leche-dia-1-kg-8500/p,2026-06-12 13:05:09,2278,,,
Dia,Dulce de Leche Clásico Ilolay 400 Gr.,Dulce de Leche Clásico Ilolay 400 Gr.,2880.0,3840.0,,,,https://diaonline.supermercadosdia.com.ar/dulce-de-leche-clasico-ilolay-400-gr-299471/p,2026-06-12 13:05:09,2280,,,
Dia,Dulce De Leche Milkaut 400 Gr.,Dulce De Leche Milkaut 400 Gr.,3048.75,4065.0,,,,https://diaonline.supermercadosdia.com.ar/dulce-de-leche-milkaut-400-gr-297589/p,2026-06-12 13:05:10,2279,,,
Dia,Huevo Blanco Grande 12 Ud.,Huevo Blanco Grande 12 Ud.,4190.0,4190.0,,,,https://diaonline.supermercadosdia.com.ar/huevo-blanco-grande-12-ud-48133/p,2026-06-12 13:05:11,2281,,,
Dia,Huevo Blanco Grande 6 Ud.,Huevo Blanco Grande 6 Ud.,2190.0,2190.0,,,,https://diaonline.supermercadosdia.com.ar/huevo-blanco-grande-6-ud-31924/p,2026-06-12 13:05:14,2283,,,
Dia,Huevo Color Grande 6 Ud.,Huevo Color Grande 6 Ud.,2790.0,2790.0,,,,https://diaonline.supermercadosdia.com.ar/huevo-color-grande-6-ud-31921/p,2026-06-12 13:05:15,2285,,,
Dia,Azucar Ledesma Refinado Superior 1 Kg.,Azucar Ledesma Refinado Superior 1 Kg.,1395.0,1566.0,,,,https://diaonline.supermercadosdia.com.ar/azucar-ledesma-refinado-superior-1-kg-129208/p,2026-06-12 13:05:19,2286,,,
Dia,Azúcar Común tipo A Domino 1 Kg.,Azúcar Común tipo A Domino 1 Kg.,1450.0,1450.0,,,,https://diaonline.supermercadosdia.com.ar/azucar-comun-tipo-a-domino-1-kg-46881/p,2026-06-12 13:05:19,2287,,,
Dia,Azucar Cuquets 500 Gr.,Azucar Cuquets 500 Gr.,691.0,691.0,,,,https://diaonline.supermercadosdia.com.ar/azucar-cuquets-500-gr-294399/p,2026-06-12 13:05:24,2288,,,
Dia,Edulcorante Líquido Stevia Dia 500 Gr.,Edulcorante Líquido Stevia Dia 500 Gr.,3251.0,3251.0,,,,https://diaonline.supermercadosdia.com.ar/edulcorante-liquido-stevia-dia-500-gr-272722/p,2026-06-12 13:05:25,2289,,,
Dia,Edulcorante Líquido Dia 500 Ml.,Edulcorante Líquido Dia 500 Ml.,3251.0,3251.0,,,,https://diaonline.supermercadosdia.com.ar/edulcorante-liquido-dia-500-ml-29999/p,2026-06-12 13:05:27,2290,,,
Dia,Edulcorante Stevia Forte Hileret 200 Ml.,Edulcorante Stevia Forte Hileret 200 Ml.,6300.0,6300.0,,,,https://diaonline.supermercadosdia.com.ar/edulcorante-stevia-forte-hileret-200-ml-277350/p,2026-06-12 13:05:29,2291,,,
Dia,Huevo Blanco Extragrande Opi 6 Ud 114868,Huevo Blanco Extragrande Opi 6 Ud 114868,0.0,0.0,,,,https://diaonline.supermercadosdia.com.ar/huevo-blanco-extragrande-opi-6-ud-114868/p,2026-06-12 13:05:29,2282,,,
Dia,Huevos Grandes Blancos Don Ramon 6 Ud 54365,Huevos Grandes Blancos Don Ramon 6 Ud 54365,0.0,0.0,,,,https://diaonline.supermercadosdia.com.ar/huevos-grandes-blancos-don-ramon-6-ud-54365/p,2026-06-12 13:05:31,2284,,,
Dia,Endulzante Hileret Clásico 500 Ml.,Endulzante Hileret Clásico 500 Ml.,5300.0,5300.0,,,,https://diaonline.supermercadosdia.com.ar/endulzante-hileret-clasico-500-ml-105371/p,2026-06-12 13:05:31,2292,,,
Dia,Sal Fina DIA 500 Gr.,Sal Fina DIA 500 Gr.,990.0,990.0,,,,https://diaonline.supermercadosdia.com.ar/sal-fina-dia-500-gr-55538/p,2026-06-12 13:05:33,2294,,,
Dia,Sal Fina en Paquete Celusal 500 Gr.,Sal Fina en Paquete Celusal 500 Gr.,1549.0,1549.0,,,,https://diaonline.supermercadosdia.com.ar/sal-fina-en-paquete-celusal-500-gr-47582/p,2026-06-12 13:05:34,2293,,,
Dia,Sal Fina Estuche Celusal 500 Gr.,Sal Fina Estuche Celusal 500 Gr.,1785.0,1785.0,,,,https://diaonline.supermercadosdia.com.ar/sal-fina-estuche-celusal-500-gr-3333/p,2026-06-12 13:05:35,2295,,,
Dia,Mayonesa Heinz 350 Gr.,Mayonesa Heinz 350 Gr.,2628.0,2628.0,,,,https://diaonline.supermercadosdia.com.ar/mayonesa-heinz-350-gr-251521/p,2026-06-12 13:05:36,2296,,,
Dia,Mayonesa DIA 500 Ml.,Mayonesa DIA 500 Ml.,1785.0,1785.0,,,,https://diaonline.supermercadosdia.com.ar/mayonesa-dia-500-ml-20490/p,2026-06-12 13:05:37,2297,,,
Dia,Mayonesa Menoyo Original Sin Tacc 500 Gr.,Mayonesa Menoyo Original Sin Tacc 500 Gr.,1950.0,1950.0,,,,https://diaonline.supermercadosdia.com.ar/mayonesa-menoyo-original-sin-tacc-500-gr-274915/p,2026-06-12 13:05:38,2298,,,
Dia,Mayonesa Clásica Hellmanns Sin Tacc Doypack 475 Gr.,Mayonesa Clásica Hellmanns Sin Tacc Doypack 475 Gr.,2889.0,2889.0,,,,https://diaonline.supermercadosdia.com.ar/mayonesa-clasica-hellmanns-sin-tacc-doypack-475-gr-283568/p,2026-06-12 13:05:40,2299,,,
Dia,Mayonesa Natura 500 Ml.,Mayonesa Natura 500 Ml.,3040.0,3040.0,,,,https://diaonline.supermercadosdia.com.ar/mayonesa-natura-500-ml-5527/p,2026-06-12 13:05:41,2300,,,
Dia,Vinagre De Alcohol Menoyo 1 Lt.,Vinagre De Alcohol Menoyo 1 Lt.,1965.0,1965.0,,,,https://diaonline.supermercadosdia.com.ar/vinagre-de-alcohol-menoyo-1-lt-27264/p,2026-06-12 13:05:43,2302,,,
Dia,Vinagre de Alcohol Dia 1 Lt.,Vinagre de Alcohol Dia 1 Lt.,1565.0,1565.0,,,,https://diaonline.supermercadosdia.com.ar/vinagre-de-alcohol-dia-1-lt-53468/p,2026-06-12 13:05:43,2301,,,
Dia,Caldo De Gallina Maggi X 12 Ud.,Caldo De Gallina Maggi X 12 Ud.,1884.0,1884.0,,,,https://diaonline.supermercadosdia.com.ar/caldo-de-gallina-maggi-x-12-ud-284602/p,2026-06-12 13:05:44,2304,,,
Dia,Vinagre de Alcohol Menoyo 500 Ml.,Vinagre de Alcohol Menoyo 500 Ml.,1400.0,1400.0,,,,https://diaonline.supermercadosdia.com.ar/vinagre-de-alcohol-menoyo-500-ml-178256/p,2026-06-12 13:05:45,2303,,,
Dia,Caldo de Carne En Cubos x 12 Ud Dia 144 Gr.,Caldo de Carne En Cubos x 12 Ud Dia 144 Gr.,1625.0,1625.0,,,,https://diaonline.supermercadosdia.com.ar/caldo-de-carne-en-cubos-x-12-ud-dia-144-gr-35920/p,2026-06-12 13:05:47,2306,,,
Dia,Caldo de Carne Con Vegetales Knorr 12 Ud.,Caldo de Carne Con Vegetales Knorr 12 Ud.,2390.0,2990.0,,,,https://diaonline.supermercadosdia.com.ar/caldo-de-carne-con-vegetales-knorr-12-ud-15595/p,2026-06-12 13:05:48,2305,,,
Dia,Caldo De Verdura Maggi X 12 Ud.,Caldo De Verdura Maggi X 12 Ud.,1884.0,1884.0,,,,https://diaonline.supermercadosdia.com.ar/caldo-de-verdura-maggi-x-12-ud-164877/p,2026-06-12 13:05:49,2307,,,
Dia,Caldo Knorr De Verdura Deshidratado 12 Ud.,Caldo Knorr De Verdura Deshidratado 12 Ud.,2390.0,2990.0,,,,https://diaonline.supermercadosdia.com.ar/caldo-knorr-de-verdura-deshidratado-12-ud-54946/p,2026-06-12 13:05:50,2308,,,
Dia,Caldo Knorr De Gallina Deshidratado 12 Ud.,Caldo Knorr De Gallina Deshidratado 12 Ud.,2390.0,2990.0,,,,https://diaonline.supermercadosdia.com.ar/caldo-knorr-de-gallina-deshidratado-12-ud-37505/p,2026-06-12 13:05:51,2309,,,
Dia,Puré de Tomate Salsati 520 Gr.,Puré de Tomate Salsati 520 Gr.,1589.0,1589.0,,,,https://diaonline.supermercadosdia.com.ar/pure-de-tomate-salsati-520-gr-31444/p,2026-06-12 13:05:54,2311,,,
